file_name,content,grade
20152t4p1590n4r.docx,"Prefeitura municipal.

Bom dia, o motivo da minha carta é para solicitar e explicar o que está acontecendo na cidade.
Estou inconformada com a situação dos casarões históricos da cidade. Esta capital foi considerada uma das cidades com maior variedade de azulejos, mas neste ano a situação parece ter se agravado. Durante este ano, pelo menos quatro casarões foram alvo de vandalismo, não é possivel continuar com um problema assim. Muitos azulejos tem sido roubados e até depois foram encontrados e a maior parte estão quebrados, e para voltarlos é mais dificil para saver a qual pertenecem.
Esperando que os azulejos podem ser restaurados ou refeitos O maior problema é a insegurança da cidade e ainda os roubos continuam. A proteção parece encaminhada, mas a situação na cidade causa preocupação.
Esperamos uma resposta positiva e favoravel para nossa cidade para solucionar este problema.
Solicitamos seu apoio para pezquizar una possivel soluçião e seja precisa e correta pora evitor mais roubos destes maravilhosos azulejos qui são o maior atrativo da cidade.

Muito obrigada pela atenção.",4
20152t4p1606n4r.docx,"CARTA ABERTA PARA O Exmo. Senhor Prefeito da Cidade de Belém

Eu, Bibiana Cambará, morador da cidade de Belém, lhe escrevo por meio desta para informar-lhe sobre os terriveis fatos que têm acontecido nestes últimos tempos e que mêsmo foram publicados no Jornal “Em Dia” em Junio de 2012, ainda não foram resolvidos.
Esta cidade é muito conhecida por os variados e extraordinarios azulejos que estam nos casarões históricos, construidos no século XIX na época da produção de borracha. No entanto, quizás pela falta de segurança nos patrimônios históricos, esses grandes palacetes foram depredados e seus azulejos roubados!
O que aconteceu no Palacete Vitor Maria da SIlva, é o caso mais conhecido porque é o único que conta com a proteção do Dphac. Entretanto, há outros três casarões que também foram alvo de vandalismo mas, desgraçadamente, não contam com nenhuma presença de pessoas encarregadas de evitar que isso aconteça de novo. A meu ver, A polícia devería intervenir neste assunto!!!
Portanto, como um morador preocupado pelo patrimônio cultural de Belém, eu lhe peço, exmo senhor prefeito, que tome medidas necessarias para cuidar os Palacetes históricos dos roubos de azulejos. A comunidade toda vai lhe agradecer!!

Atenciosamente,
Bibiana Cambará, professor de arte e morador de Belém.",4
20152t4p1614n4r.docx,"Belém, 20 de Outubro de 2015
Jornal: Belém sempre

Prefeito de Belém
Sr. Luis Silva
Paraná DF.

Prezado Sr. Luis,
Venho por meio desta a explicar um problema que tem nossa cidade com os casarões históricos que são alvo de roubos e depredações.
O problema surje porque nossa cidade tem uma das maiores variedades de azulejos no interior de antigas residências. Não entanto, este ano pelo menos quatro casarões foram alvo duo de vandalismo, são muitas vezes no ano, por isso tudo indica que há um mercado de azulejos na cidade. Por isso, é importante cuidar das construções, para não ter que lamentarse depois.
Portanto, considero que existe uma necessidade imediata para solucionar nosso problema. Os casarões históricos são símbolo de cultura, e todos os habitántes devem cuidar estos.
Finalmente, solicito a prefeitura que estudem os casos, para saber se os azulejos foram encarregados de roubar, ou foi uma tentativa de dequalificação da propriedade. Além disso deveriam ter maior segurança os casarões históricos, para evitar o vandalismo.
Não aguardo de uma resposta positiva.
Atenciosamente,
Bibiana Cambará",4
20152t4p1617n4r.docx,"Jornal de Belém - 20 - 10 - 2012

Prezados prefeitos da cidade de Belém,
Cada dia leio sobre os diferentes assuntos publicados no jornal “Em dia” e as opiniões das pessoas com respeito os diferentes asuntos. Neste caso é a primeira vez que decido escrever, provavelmente impulsionada pelo roubo provocada pelo estado atual dos quatro casarões mais importantes de Belém.
Para começar nos últimos 40 anos, mais do 50% dos azulejos dessas construções se perderam e continuam sendo alvos de vandalismo constante. Não trata-se de casas simples sem história, são Patrimônios Históricos com uma decoração inimaginável.
O pior é que ninguém está fazendo nada para revertir a situação. Por isso direciono minha carta à prefeitura municipal com a esperança e o desejo de manter o pouco que fica desses lugares maravilhosos e para que compreendam que esse Patrimônio nos representa - é parte de nossa cultura e nossa vida.
Espero que possam acionar verdaderamente sobre este assunto e na próxima semana escreverei se for necessário para aprofundar sobre os resultados atingidos.

Cordialmente,
Bibiana Cambará
MORADORA DE BELÉM",4
20152t4p161n4r.docx,"À Prefeitura Municipal de Belém
Assunto: Roubos e depredações ao idor da cidade, os Casarões históricos de azulejos

É muito triste a situação que temos vindo a ver actualmente na cidade de Belém, uma cidade que já foi considerada uma das cidades brasileiras com a maior variedade de azulejos que coloriam as fachadas e os interiores de residencias, vinda agora a deparar-se com o agravamento do perca desses mesmos azulejos que representam uma historia para a cidade. Da década de 1970 para cá, mais de 50% dos azulejos se perderam, este ano a situação tornou-se pior.
Suspeitos indicam que a causa dessas percas podem vir a esse encomenda de roubos, pelo valor que tem os azulejos, ou então uma desqualificação da propriedade para que se possa fazer o que quiser com o patrimonio.
Enquanto investiga-se e monta-se ainda os fragmentos dos azulejos encontrados do Palacete Vitor Maria da Silva, o Municipio e os moradores deveriam já si preocupar com este problema, pois com este problema estamos perdendo aquela que é a historia e vida da nossa cidade.
Para tal, o departamento do Patrimonio Historico, Artistico e Cultural deveria acelerar o tombamento dos Casarões e a prefeitura arranja formas de proteger outras áreas fora das áreas tombadas. As esades e comunidade poderiam tambem ajudar nesssa proteção vendo formas de mostrar a toda comunidade a importancia e valor da historia da nossa cidade.
Acredito que, juntos protegemos e cuidamos melhor da nossa cidade.


Belém, 20 de Outubro de 2015

Bibiana Cambará",4
20152t4p1626n4r.docx,"Data: 20-10-15
De: Bibiana Cambará Morador de Belém
Para: Prefeitura municipal
Assunto: Situação dos casarões historicos da cidade
Prezado Prefeito.
Bom día, por meio da presente carta informo-lhe a situação dos casarões historicos da cidade.
Nossa capital foi considerada uma das cidades brasileiras com maior variedade de azulejos que coloriam as fachadas e o interior das fachadas, que boa parte foi importada de Europa no seculo XIX a XX no encanto mais de 50% dos azulejos se perderam. Este ano a situação parece ter se agravado pelos roubos e as depredações
Há cerca de um ano, o departamento do Patrimônio Histórico artistico e cultural iniciou o processo de tombamento do casarão, mas a situação na cidade causa preocupação, pela descalificação, pode ser uma tentativa. para que possa fazer o que quiser com o patrimonio
Nossa cidade cada día vai perdendo sua esencia e sua identidade, tome uma conduta. não mais roubos e depredações em nossa querida cidade Belém
Aguardo resposta senhor Prefeito
Fico a disposição para quaisquer esclarecimento

Atenciosamente: Bibiana Cambará Morador de Belém",4
20152t4p1627n4r.docx,"Prezado prefeitura municipal,

Sou moradora de Belém, os azulejos são simblos da cidade e fazem parte da história, são considerados históricos culturais. Mas hoje em dia, os azulejos não foram bem protejedos, muitos foram roubados, isso é uma situação muito triste.
Desde década de 1970, mais de 50% dos azulejos se perderam. Este ano a situação ficou pior, mais de quatro casarões foram robados. Como a capital paraensa é uma das cidades brasileiras com maior variedade de azulejos, precisamos tomar medidas imediatas para evitar mais perdas.
É necessário investir um determinado valor de dinheiro para construir uma sestema de segurança para protejer as casarões de azulejos. E também contratar uma empresa de segurança para garantir nenhum dos azulejos será mais robado.
Somos cidacania dessa cidades, esses azulejos fazem parte nas nossas memórias, por todo isso, é nossa obrigação protejer os lindos azulejos.
Atenciosamente,
22 de Outubro, 2015
Bibiana",4
20152t4p162n4r.docx,"Como morador de Belém (capital de Paraná) estou desconforme com a atitude do prefeitura municipal em relação à situação dos casarões do século XIX
É a nossa historia que fica gravado nos patrimônios culturais e é a nossa responsabilidade de cuidá-los No Interior das residências encontram-no sua variedade de azulejos trazidos da Europa no seculo XX que representam um grande valor da epoca mas a problematica é que día a día acontecem atos de vandalismo e roubos dos mesmo.
Como é possivel que ninguem saiba nada?
Os roubos foram muito estranhos e chama a atenção dos moradores porque parecia que as pessoas que invadem sabiam muito bem o que procuram.
A duvido é muito grande, que esta atrás de isto?
Fala-se de um possivel mercado na cidade mas também achamos que trata-se de uma possivel desqualificação das propriedades
E urgente que a prefeitura pegue o assunto nas mãos e tome medidas inmediatas",4
20152t4p1636n4r.docx,"Neteroi 20/10/2015
A Prefeitura Municipal
Como morador de belem escrevo para


Para ninguém e um segredo que a cidade paraense já foi considerada uma das cidades brasileiras com maior variedade de Azulejos Hoje mais do 50% destos azulejos se perderam. Mas este ano a situação parece ter se agravado. Uma das construções depredadas é o Palacete Vitor Maria da Silva. Os azulejos foram encontrados dias despois, em cacos, e estão no laboratório de Conservação e Restauração da UFPA. Ha cerca de um ano, o Departamento do Patrimônio Histórico, Artístico e Cultural (Dphac) iniciou o processo de tombamento do casarão. Muitos casarõe são roubados por pessoas, mas a pergunta minha é ¿onde estam o segurança? ¿onde estam o seguranças e onde estam as camarás? E preciso que tomem medidas imediatas para solucionar a perdida destos azulejos. E necessario a proteção destos Palacetes que por muitos ano, fazem parte da cultura de nossa cidade e de todos nós. Alguém tem que tomar conta dos hechos ocorrido, ja que a situação na cidade causa preocupação e cada dia aumenta mais a cantidade de casarões dañados. todo falam que foram causos pontuais muito estranho, eu já não acredito e estou bem inconformado com toda esta situação. Sem os casarões não tem seguridade nesta cidade a vida de nós, não tem seguridade lampouco. Não deixe para dispois e tomem as medidas necessarias, nós somos os criadores do mundo e temos que cuidar de nosso alredor. Espero que as medidas tomada sejam as melhor tudo por os casarões históricos da cidade.
Desde já agradesço.",4
20152t4p1637n4r.docx,"Belém, 20 de outubro de 2015

Senhores:
Prefeitura municipal - Belém
Estrada 13 # 14-15
Assunto: Azulejos valiosos.

Aprezado prefeito municipal de Belém.
Casarões do século XIX são alvo de roubos e depredações em Belém, mais a capital paraense é considerada uma das cidades brasileiras com maior variedade de azulejos, mas da década de 1970 para cá, no entanto, mais de 50% dos azulejos se perderam, pois foram vitimas de roubos. Este é um problema que vem aumentando.
Neste momento é precisso que toma-se medidas urgentes e inmediatas para frenar esta situação e não fiquemos sim patrimônio, já que tudo indica que há um mercado de azulejos na cidade, segundo disse a superindentende do Iphan no Pará.
Argumentando sobre a necessidade de se tomem medidas inmediatas e não perder essa variedade de azulejos que reflejam a historia da cidade.
Atenciosamente,
Bibiana Cambará.
Morador de Belém.
Endereço: Estado 32 # 18-67
Tel: + 57 - 3118097264.",4
20152t4p1640n4r.docx,"
Belém, 20 de outubro de 2015.

Sr. Carlos Fernandes
Prefeito da Cidade Belém

Prezado senhor:

Sou Bibiana Cambará Terra, moradora de Belém, estou preocupada porque nossa cidade, considerada uma das cidades brasileiras com maior variedade de azulejos que coloriam as fachadas e o interior de residências, está sendo alva de vandalismo. Estes azulejos foram importados da Europa, aos finais do século XIX e início do século XX.

Desde 1970 temos um grande problema pooque mais de 50% dos azulejos se perderam e se agrava ano trás ano, enquanto o mercado de azulejos na cidade esta crescendo.

Os casarões com desenhos arquitetônicos e históricos são alvos de vandalismo e roubos, isso não pode continuar aconteçendo, os casarões são nosso patrimônio e é indiscutível que precissam maior segurança. A prefeitura municipal e a polícia deveriam começar com medidas de proteção imediatas destas residências.

Esperando ações rápidas e favoráveis para os casarões.

Atenciosamente,

Bibiana Cambará Terra",4
20152t4p1647n4r.docx,"Montevidéu, 20 de outubro.
Prezados Diretores da Prefeitura Municipal:
Como morador de Belém, expresso minha inconformidade com a situação atual dos casarões históricos da cidade. O nosso patrimônio, que já foi considerado um dos mais variados e coloridos, é hoje alvo de vandalismo e roubos.
Por um lado, acredito é de grande importância cuidar dos casarões por sua beleza e valor cultural. As cores que refleitem na cidade atraem turistas de dentro e fora do Brasil.
Por outro lado, seu valor econômico é outro motivo para argumentar seu cuidado. As peças foram importadas da Europa há mais de um século, são únicas e representam uma parte da história do nosso país.
Para nós continuarmos sendo os moradores da cidade dos azulejos valiosos,  a Prefeitura Municipal deverá tomar medidas imediatas para solucionar os problemas. Caso isso não acontecer, Belém poderia se tornar a cidade nú.
Agradeço o Jornal “Em Dia” pelo tempo e espaço para emitir a minha opinião.
Atenciosamente,
Bibiana Cambará,
Professor.",4
20152t4p1656n4r.docx,"Quatro casarões do século XIX são alvo de roubos e depredações em Belém.

Belém foi considerada uma das cidades com maior variedade de azulejos, os quais são originarios da Europa. Porém, da década de 1970 para cá, mais de 50% dos azulejos se perderam e hoje a situação parece ter se agravado. Por isso, eu peço à Prefeitura Municipal levar conta do vandalismo e roubos que atingem as construções e procurar corsos de ação para combatir este problema.
Uma das construções depredadas é o Palacete Vitor Maria da Silva, os azulejos foram encontrados dias depois (mais de 1000 fragmentos de azulejos foram levados ao Laboratório de Conservação e Restauração da UFPA - Lacore para decidir se podem ser restaurados ou refeitos, explica Thaís Sanjad, coordenadora do Lacore).
O processo de tombamento de casarão, iniciado pelo Departamento do Patrimônio Histórico, Artístico e Cultural (Dphac) é demorado por causa de muitos fatores, entre eles, o nível artístico dos painéis de azulejos.
Enquanto isto preocupa a população, os azulejos estão no mercado da cidade, sem proteção nenhuma.
Finalmente, esta queixa não é coisa menor e vale a pena cuidar o nosso Patrimônio e a iniciativa tem que surgir da Prefeitura Municipal.

XXXXXXX
Moradora de Belém há 30 anos",4
20152t4p1663n4r.docx,"Belém, 20/10/15
Prezados Senhores da Prefeitura Municipal,
Boa tarde, meu nome é Bibiana Cambará Terra Amaral e sou moradora de Belém. A minha cidade é conhecida como uma das cidades brasileiras com maior variedade de azulejos que estão nas fachadas e no interior dos casarões históricos da cidade.
Atualmente, os casarões que têm azulejos são alvo de vandalismo e existem suspeitas de encomenda de roubos. Este assunto é difícil para os moradores desta bela cidade, não só pela insegurança que sentimos mas também porque nosso patrimônio histórico está sendo depredado.
Construções como o Palacete Vitor Maria da Silva foi depredado e os azulejos foram encontrados dias depois e levados para o Laboratório de Conservação e Restauração da UFPA, e a mesma coisa aconteçeu com outros casarões. Os roubos são pontuais e por isso os moradores achamos que as pessoas que invadiram foram encarregadas de roubar azulejos.
Há um ano o Departamento do Patrimônio Histórico, Artistico e Cultural iniciou o processo de tombamento de casarões. Eu particularmente não concordo com essa decisão, temos que preservar as belezas patrimonias que temos e só vamos consegui-lo se são tomadas medidas imediatas de segurança nos casarões que ainda não foram roubados e se são restabelecidos os azulejos que foram encontrados. Precisamos da atenção da Prefeitura Municipal para atender este problema de roubos e depredações rápidamente. Obrigada pela sua atenção.",4
20152t4p1672n4r.docx,"Belém, 25 de outubro
2015
Prefeitura Municipal
Belém - Pará

Excelentissimos,

Venho por meio desta encaminhar uma solicitação para solucionar de maneira imediata o problema de vandalismo na cidade que afetam os azulejos valiosos.

Os azulejos são patrimônio da nossa cidade como da nossa história e vida. Este ano mostra como a situação é pior do que do ano anterior por tanto isso gera preocupação em todos nos. Um exemplo é o maravilhoso Palacete Vitor Maria da Silva, que sofreu um ato de vandalismo horrível, além de roubos em outros três casarões. Por favor é necessario uma intervenção no assunto que deixa a cidade toda em uma situação de emergência

Como morador de Belém quero ações concretas no tema porque o nível artístico dos panéis de azulejos roubados não têm precio e não podem permitir mais roubos. A proteção do patrimônio é um assunto relevante que merece proteção.

Atenciosamente,
Bibiana Cambará",4
20152t4p1678n4r.docx,"Carta aberta dirigida à Prefeitura Municipal de Belém
Como cidadão e morador de Belém, dirijo a presente carta aberta à Prefeitura Municipal de Belém afim de denunciar as depredações e roubos de azulejos que têm ocorrido em vários casarões do século XIX em Belém neste ano. Esta preocupante situação que iniciou na década de 1970 e que tem causado a perda de mais de 50% dos azulejos de residências históricas tais como os casarões, tem se agravado consideravelmente. Portanto é importante que a Prefeitura Municipal de Belém tome medidas imediatas para confrontar esta situação e evitar que mais casarões sejam alvo de vandalismo. Estas medidas são necessarias e urgentes para conservar o patrimonio cultural da nossa cidade que já foi considerada uma das cidades brasileiras com maior variedade de azulejos.",4
20152t4p1694n4r.docx,"À Prefeitura Municipal
Belém, 20 de julho 2012
Prezado Senhor Prefeito, prezados funcionarios,
a nossa capital fica em um estado de abandono e desqualificação do próprio valor artístico e cultural por causa de varios roubos que estão acontecendo nos casarões históricos da cidade. Belém tem a maior variedade de azulejos do Brasil, e este patrimônio devería ser protegido pelas instituições. Mas desde 1970, mais de 50% dos azulejos se perderam, e este ano a situação parece ter piorado ainda: desde fevereiro, pelomenos quatro casarões foram alvo de depredações. É preciso, Senhor Prefeito, tomar medidas imediatas para solucionar esta situação. O ano passado o Dphac iniciou o processo de tombamento de uma das construções depredadas, mas o procedimento é demorado. Além disso, os outros três casarões que tiveram azulejos furtados não tem proteção. Segundo a superintendente do Iphan, é possível que haja um mercado de azulejos na cidade.
É urgente, senhor Prefeito, tomar medidas para encaminhar o tombamento dos outros três casarões e resolver o tema da segurança púbblica se não quiser perder o resto dos azulejos que ainda não foram depredados. Tudo parece indicar que é só uma questão de tempo.

Contando com a sua consideração
Cordiais saudações
Bibiana Cambará",4
20152t4p1707n4r.docx,"Carta Aberta
Prefeitura Municipal de Belêm.

Sou moradora de Belêm e é uma pena o que aqui acontece com os quatro casarões históricos da cidade. Desde fevereiro deste ano os casarões foram alvo de vandalismo, roubando seus azulejos que datam do século XIX em que boa parte deles foi importada da Europa.
A situação na cidade causa preocupação fatos de malandragem e falta de segurança é um problema para toda comunidade.
Eu desconheço os motivos pelos quais as autoridades não criam ações de segurança e proteção dos caserões que foram tão importântes, que têm o valor patrimonial e arquitetônico, o valor desses caserões é sua história.
É preciso solucionar o problema é vital para toda a cidade a proteção é pronta restauração das obras arquitetónicas com o fim de preservar.
É responsabilidade de todos a proteção dos caserões, eu espero que as autoridades sejam conscientes é atuem com certeza.
Bibiana Cambará",4
20152t4p1715n4r.docx,"Prefeitura Municipal de Belém

A situação dos casarões históricos da cidade de Belém é cada vez mais preocupante. Da década de 70 para cá mais de 50% dos azulejos se perderam, pelo menos quatro casarões foram alvo de vandalismo. Os azulejos alem de ter um preço comercial muito alto eles tem um valor cultural muito maior. A cidade foi construida entre o século XIX y XX com boa parte dos azulejos importados de Europa. Nesse momento foi considerada uma das cidades brasileiras com maior variedade de azulejos e isso a fez ainda mais bonita.
Construções antigas estão sendo reconstruidas por a perda de azulejos, há quem suspeita que o desaparecimento de tantos azulejos tenha sido incomenda de roubo por o preço que elees tem. Actualmente existe uma necessidade inmensa de proteger os exemplares que ainda restam sem danos o com danos menores . Os azulejos que foram encontrados ja estão sendo reconstruidos. Existem muitas edificações que sofrerão o vandalismo, o Palacete Vitor Maria da Silva é um dos imóveis que se tornou mais elaborado dado o nível artístico dos paineis de azulejos, essa reconstrução foi e é a mais elaborada.
As medidas de proteção e segurança dereram ser de estrita consideração ja que devem considerar o valor cultural de cada azulejo pos cada um deles conta um pedazo da historia de Belém e não podem ser esquicidos.",4
20152t4p1718n4r.docx,"22 de outubro de 2015
À Prefeitura Municipal de Belém.
Nesta
Assunto: Situação dos casarões históricos do Pará, Belém.

Prezados senhores,

Como é de seu conhecimento, o Belém conta com diferentes casarões do século XIX que, no interior, têm grande variedade de azulejos (a maioria importados da Europa). Porém, essa variedade tem diminuido da década de 1970 para cá, em mais de 50% e tudo indica que há um mercado de azulejos na cidade porque este ano a situação agravo.

Alguns azulejos que têm sido encontrados, estão no Laboratório de Conservação e Restauração da UFPA, onde são organizados para decidir o que pode ser restaurado. É um procedimento demorado que requere de recursos e tempo e que não garante a restauração total dos azulejos e, por tanto, dos casarões.

Esta situação me leva a exigir medidas imediatas de segurança nos diferentes casarões de Belém. O patrimônio histórico, cultural e artístico não pode se deixar de proteger, as áreas tombadas (pelo momento quatro casarões) não têm proteção. A Prefeitura Municipal de Belém deve tomar ações imediatas para solucionar o problema.

Agradeço seu tempo e fico atenta as informações que sejam requeridas,

Bibiana Cambará.",4
20152t4p1768n4r.docx,"Carta à prefeitura municipal

Como morador de Belém gostaria de apresentar o meu inconformismo com o que está acontecendo no centro histórico da nossa cidade.

Os casarões e outras construções antigas são parte da nossa herança cultural, portanto considero de grande importância a sua preservação e cuidado por parte dos organismos responsáveis. Nos últimos tempos tem se apresentado situações de vandalismo que ameaçam estes espaços históricos e é pouca a atenção prestada pela prefeitura.

Parece ser que existe um mercado ilegal de azulejos, fato que se vê evidenciado no constrante roubo e desaparição de algumas peças de construções antigas.

Gostaria então de chamar a atenção dos órgãos públicos e da polícia para tomarem as decisões pertinentes e aumentarem a proteção do nosso patrimônio arquitetônico.

",4
20152t4p1769n4r.docx,"Terça-feira, 20 de Novembro de 2015.

Hoje quero comunicar abertamente minha indignação frente à terrível situação da Capital parence, minha cidade, à prefeitura municipal.

Para mim é um orgulho pertenecer à uma das cidades brasileiras com maior variedade de azulejos, exemplo arquitetônico e modelo artistico no mundo enteiro. Considero uma lastima que mais do 50% dos azulejos se perderam da década de 1970 para cá, onde vai ficar nossa memôria quando não fiquem mais azulejos?

Acho de suma relevancia a proteção dos valiosos azulejos, imagem da nossa identidade, restantes.

Estamos atravessando um momento critico, como tudos conhecem já, quatro casarões tiverom azulejos do século XIX furtados. A situação da cidade me causa muito dor e preocupação. Tenho entendido que é muito dificil restaurar e refaçer os azulejos removidos pelos ladrões, em caso de ser achados. Me preocupa ainda mais que o proceso do Dphac de tombamento do casarão seja tão demorado.

Então, senhores e senhoras, eu gostaria de algum comunicado a estas e muitas duvidas mais frente ao tema. Quanto tempo vamos a ter que esperar para que nosso patrimônio seja protegido realmente? Como vamos a abolir o mercado de azulejos na cidade?

Obrigada pela atenção. Bibiana Cambará.",4
20152t4p1772n4r.docx,"Buenos Aires, 20 de outubro de 2015

Autoridades da Prefeitura municipal,
Esta carta aberta tem como objetivo denunciar a situação em Belém que não pode continuar. É necessario que se tomarem medidas urgentemente para que não se desgaste a cultural da capital paraence.
O problema é grave: quatro casarões do século XIX são alvo de roubos e depredações em Belém. Se suspeita de encomenda de roubos e que há um mercado de azulejos na cidade, porque cada vez ção mais e mais os azulejos que desaparecem por vandalismo. As consecuéncias são, obviamente, negativas: para começar, os azulejos são uns dos objetos mais importantes cultural, histórica e artísticamente. O roubo dos azulejos significa uma grande pérdida não çó para a cidade, senao para todo nosso país. Aparte, os azulejos são muito difíciles de restaurar: sejam encontrados o não, estas belezas artísticas têm detalhes muito elaborados, e, reconstrui-los não vai ser o mesmo.
Caso que tomar medidas imediatas, poderiamos solucionar o problema rápidamente. Se necessita uma conçientização da gravidade do problema a nivel social e estatal, mais investigações para encontrar os responsáveis do vandalismo e mais medidas para preservar os azulejos. Agente não pode fazer o que quiser com nosso patrimônio, é uma vergonha.
Obrigada,
Assinatura
Bibiana Cambará",4
20152t4p1784n4r.docx,"Ilmo. Sr. Prefeito,

Venho destacar o problema que tem acontecido na nossa cidade.

A capital paranense já foi considerada uma das cidades brasileiras com maior variedade de azulejos. Mas da década de 1970 para cá, mais de 50% dos azulejos se perderam. Ainda neste ano a situação piorou: Desde fevereiro, quatro casarões do século XIX são alvo de roubos e despredações.

Os azulejos foram encontrados dias depois e estão no Laboratório de Conservação e Restauração da UFPA para serem investigados e se der, refeitos. Há cerca de um ano, o Dphac iniciou o processo de tombamento do casarão. Segundo a diretora, o procedimento é demorado. E os exemplares fora das áreas tombadas não tem qualquer proteção.

Não é fiscalizado ainda por que os casarões foram alvo de vandalismo. Por qualquer motivo, destruir a propriedade antiga de arte é um comportamento que precisa ser evitado. A cidade precisa de se tomar medidas imediatas para solucionar este problema.

Agradecendo antecipadamente a atenção do senhor, apresento os meus melhores cumprimentos.

Atenciosamente,",4
20152t4p1791n4r.docx,"Belém, Pará
Para 30 de 2012
Srs. Prefeitura Municipal.
Respeitados Srs. da prefeitura. Através desta carta que faço pública neste journal local, quero expresar minha profunda preocupação pelos fatos acontecidos em nossa cidade e descritar na última edição deste journal no inicio deste mes. Nossa cidade é um tesouro nacional pela sua história, nestas ruas estão os sinais de nosso passado salvados em forma de arte arquitetônica.
É uma tristeza assistir ao deterioro progressivo dos azulejos dos mais importante casarões da cidade que foram trazidas desde Europa na virada do século XIX para o XX. Estas são perdas irreparaveis e irremplasaveis, cada vez que um azulejo se perde ou se estraga não pode ser recuperado em sua originalidade.
Não podemos ficar calmos até que as instituições chegar a uma explicação das causas destes roubos e vandalismos, é nitido que existe um mercado criminal para estes azulejos e precisamos da vigilancia e cuidados das autoridades policiais logo.
Seria uma vechame com o resto do pais que se perdissem estas invaluaveis lembranças de nossa historia e esta herança de arte Europea.

Atenciosamente:
Bibiana Cambará
Habitante da Cidade do Belém",4
20152t4p1804n4r.docx,"Belém, 15 de novembro de 2015

Prefeitura municipal

Prezado Senhor Prefeito: Sou uma antiga moradora desta cidade e nos últimos tempos tenho comprovado a lamentável mudança do aspecto, sobretudo, dos antigos casarões, algúns deles que datam do século XIX.
Como o Senhor Prefeito sabe e bem conhece, Belém tem uma variedade incrível de azulejos os quais são agora alvo de depredações e roubos.
Ao acharmos sem proteção institucional é que escrevo nestas palavras meu desconforto pela falta de ações da Prefeitura. Exijo uma rápida solução aos permanentes atos de vandalismo. Acho que nem o Departamento do Patrimônio Histórico, Artístico e Cultural levo em conta a situação caol das fachadas e interiores de residências tão antigas. Existem ate versões de um mercado de azulejos - não é casualidade o aumento do valor de azulejos que hoje são quase exóticos.
Além do deterioro de nosso património é também nossa imagem a que tem sido afectada. Se o Prefeito não perceber isso agora, o futuro de nossa querida cidade será escuro. Lembre que o turismo é uma das principais fontes da região e a arquitetura é parte dele. Espero ações imediatas a favor de nosso futuro patrimonial histórico.
Atenciosamente,
Bibiana Cambará.",4
20152t4p1807n4r.docx,"Carta aberta à prefeitura municipal de Belém

em base do artigo do nosso jornal local “Azulejos valiosos” gostaria de salientar à nossas autoridades municipais que tomarem medidas imediatas para solucionar e ajudar a concluir as investigações sobre os roubos e depredações dos casarões de Belém.
Nossa cidade é uma das melhores lugares onde ainda há edificios e residências com fachadas conservadas do século XIX ao XX. Nestas casas ficam protegidos tessouros e patrimônios valiosos para nossa história, estou falando sobre os azulejos trazidos da Europa e que a partir da década do 1970 se perderam sem saber deles.
Este ano pelo menos quatro destos casarões foram alvo de vandalismo e os casos de roubos não parecem ter fim.
Muitas vezes estes tipos de tessouros são perdidos pela ineficência das autoridades. É por isso que pedo um pouco mais de interese para esclarecer esta problemática que afeta nossa sociedade. Nós debemos deixar nosso patrimônio para as futuras gerações.
Atenciosamente.
Bibiana Cambará. (residente de Belém)",4
20152t4p1812n4r.docx,"Belém, 12 de setembro de 2012
Prezados senhores da prefeitura municipal de Belém,
Acho que devem fazer alguma coisa para detener o roubo de azulejos dos casarões antigos da cidade. É incrível que desde a década de 1970 para cá, mais de 50% dos azulejos se perderam. Desde fevereiro, pelo menos quatro casarões foram alvo de vandalismo. Alguns dos azulejos foram encontrados, mas não todos. Estos azulejos são obras de arte. São azulejos detalhados e alguns são muito grandes. Eles foram importados da Europa há mais de um século e são importantes em nossa história, a do Brasil e a de Belém.

A prefeitura deve começar uma investigação. É importante que saibam quem está roubando os azulejos, mas também quem os está comprando. Se há um mercado de azulejos na cidade, devem detené-lo. Enquanto exista um mercado, haverá roubos de azulejos de outros casarões. A prefeitura deveria fazer uma documentação de todos os azulejos que há na cidade. Quando eles façam isto, poderão saber quais azulejos são roubados e mostrar as imagens para que qualquer pessoa possa identificá-los. Não podemos deixar que parte da nossa história seja roubada e se perda para sempre. Se encontrássemos uma solucião agora, seria ótimo, mas é difícil. Toda a comunidade deve ajudar para encontrar aos ladrões e aos compradores ilegales de azulejos. Acho que o Lacore, o Dphac e a prefeitura devem trabalhar juntos para solucionar o problema o mais rápido possível. Belém é conhecida por seus azulejos, assim que devemos conservá-los.
Atenciosamente,
Moradora anônima de Belém.",4
